store,product,date,quantity
3,3,2021-04-23,13
3,3,2021-04-24,2
3,3,2021-04-25,15
3,3,2021-04-26,12
3,3,2021-04-27,19
3,3,2021-04-28,16
3,3,2021-04-29,12
3,3,2021-04-30,5
3,3,2021-05-01,16
3,3,2021-05-02,13
3,3,2021-05-03,16
3,3,2021-05-04,7
3,3,2021-05-05,10
3,3,2021-05-06,19
3,3,2021-05-07,0
3,3,2021-05-08,6
3,3,2021-05-09,16
3,3,2021-05-10,9
3,3,2021-05-11,10
3,3,2021-05-12,8
3,3,2021-05-13,8
3,3,2021-05-14,4
3,3,2021-05-15,16
3,3,2021-05-16,8
3,3,2021-05-17,16
3,3,2021-05-18,18
3,3,2021-05-19,6
3,3,2021-05-20,8
3,3,2021-05-21,6
3,3,2021-05-22,12
3,3,2021-05-23,10
3,3,2021-05-24,13
3,3,2021-05-25,18
3,3,2021-05-26,10
3,3,2021-05-27,12
3,3,2021-05-28,13
3,3,2021-05-29,12
3,3,2021-05-30,0
3,4,2021-01-01,7
3,4,2021-01-02,11
3,4,2021-01-03,18
3,4,2021-01-04,11
3,4,2021-01-05,7
3,4,2021-01-06,7
3,4,2021-01-07,12
3,4,2021-01-08,11
3,4,2021-01-09,15
3,4,2021-01-10,0
3,4,2021-01-11,12
3,4,2021-01-12,6
3,4,2021-01-13,4
3,4,2021-01-14,7
3,4,2021-01-15,13
3,4,2021-01-16,12
3,4,2021-01-17,14
3,4,2021-01-18,16
3,4,2021-01-19,14
3,4,2021-01-20,19
3,4,2021-01-21,17
3,4,2021-01-22,17
3,4,2021-01-23,1
3,4,2021-01-24,3
3,4,2021-01-25,0
3,4,2021-01-26,3
3,4,2021-01-27,17
3,4,2021-01-28,4
3,4,2021-01-29,18
3,4,2021-01-30,14
3,4,2021-01-31,7
3,4,2021-02-01,19
3,4,2021-02-02,16
3,4,2021-02-03,0
3,4,2021-02-04,11
3,4,2021-02-05,18
3,4,2021-02-06,14
3,4,2021-02-07,8
3,4,2021-02-08,6
3,4,2021-02-09,1
3,4,2021-02-10,8
3,4,2021-02-11,9
3,4,2021-02-12,1
3,4,2021-02-13,18
3,4,2021-02-14,10
3,4,2021-02-15,12
3,4,2021-02-16,9
3,4,2021-02-17,13
3,4,2021-02-18,17
3,4,2021-02-19,18
3,4,2021-02-20,8
3,4,2021-02-21,6
3,4,2021-02-22,2
3,4,2021-02-23,19
3,4,2021-02-24,5
3,4,2021-02-25,1
3,4,2021-02-26,5
3,4,2021-02-27,2
3,4,2021-02-28,15
3,4,2021-03-01,7
3,4,2021-03-02,1
3,4,2021-03-03,16
3,4,2021-03-04,8
3,4,2021-03-05,11
3,4,2021-03-06,2
3,4,2021-03-07,10
3,4,2021-03-08,0
3,4,2021-03-09,12
3,4,2021-03-10,14
3,4,2021-03-11,4
3,4,2021-03-12,16
3,4,2021-03-13,5
3,4,2021-03-14,10
3,4,2021-03-15,17
3,4,2021-03-16,3
3,4,2021-03-17,2
3,4,2021-03-18,12
3,4,2021-03-19,8
3,4,2021-03-20,5
3,4,2021-03-21,11
3,4,2021-03-22,1
3,4,2021-03-23,2
3,4,2021-03-24,2
3,4,2021-03-25,11
3,4,2021-03-26,14
3,4,2021-03-27,8
3,4,2021-03-28,7
3,4,2021-03-29,10
3,4,2021-03-30,15
3,4,2021-03-31,3
3,4,2021-04-01,0
3,4,2021-04-02,6
3,4,2021-04-03,1
3,4,2021-04-04,4
3,4,2021-04-05,6
3,4,2021-04-06,3
3,4,2021-04-07,4
3,4,2021-04-08,0
3,4,2021-04-09,0
3,4,2021-04-10,14
3,4,2021-04-11,19
3,4,2021-04-12,18
3,4,2021-04-13,9
3,4,2021-04-14,17
3,4,2021-04-15,2
3,4,2021-04-16,10
3,4,2021-04-17,14
3,4,2021-04-18,10
3,4,2021-04-19,16
3,4,2021-04-20,16
3,4,2021-04-21,5
3,4,2021-04-22,4
3,4,2021-04-23,7
3,4,2021-04-24,1
3,4,2021-04-25,15
3,4,2021-04-26,19
3,4,2021-04-27,11
3,4,2021-04-28,5
3,4,2021-04-29,0
3,4,2021-04-30,3
3,4,2021-05-01,16
3,4,2021-05-02,12
3,4,2021-05-03,17
3,4,2021-05-04,4
3,4,2021-05-05,2
3,4,2021-05-06,10
3,4,2021-05-07,12
3,4,2021-05-08,3
3,4,2021-05-09,13
3,4,2021-05-10,10
3,4,2021-05-11,9
3,4,2021-05-12,18
3,4,2021-05-13,17
3,4,2021-05-14,5
3,4,2021-05-15,14
3,4,2021-05-16,9
3,4,2021-05-17,4
3,4,2021-05-18,4
3,4,2021-05-19,9
3,4,2021-05-20,4
3,4,2021-05-21,2
3,4,2021-05-22,5
3,4,2021-05-23,3
3,4,2021-05-24,17
3,4,2021-05-25,8
3,4,2021-05-26,16
3,4,2021-05-27,12
3,4,2021-05-28,14
3,4,2021-05-29,19
3,4,2021-05-30,16
4,0,2021-01-01,12
4,0,2021-01-02,15
4,0,2021-01-03,3
4,0,2021-01-04,4
4,0,2021-01-05,4
4,0,2021-01-06,8
4,0,2021-01-07,16
4,0,2021-01-08,12
4,0,2021-01-09,1
4,0,2021-01-10,12
4,0,2021-01-11,18
4,0,2021-01-12,2
4,0,2021-01-13,9
4,0,2021-01-14,1
4,0,2021-01-15,12
4,0,2021-01-16,18
4,0,2021-01-17,16
4,0,2021-01-18,13
4,0,2021-01-19,11
4,0,2021-01-20,11
4,0,2021-01-21,10
4,0,2021-01-22,6
4,0,2021-01-23,3
4,0,2021-01-24,18
4,0,2021-01-25,0
4,0,2021-01-26,2
4,0,2021-01-27,12
4,0,2021-01-28,14
4,0,2021-01-29,1
4,0,2021-01-30,10
4,0,2021-01-31,3
4,0,2021-02-01,18
4,0,2021-02-02,16
4,0,2021-02-03,2
4,0,2021-02-04,17
4,0,2021-02-05,7
4,0,2021-02-06,18
4,0,2021-02-07,4
4,0,2021-02-08,6
4,0,2021-02-09,7
4,0,2021-02-10,4
4,0,2021-02-11,16
4,0,2021-02-12,4
4,0,2021-02-13,3
4,0,2021-02-14,18
4,0,2021-02-15,1
4,0,2021-02-16,10
4,0,2021-02-17,12
4,0,2021-02-18,14
4,0,2021-02-19,11
4,0,2021-02-20,10
4,0,2021-02-21,6
4,0,2021-02-22,4
4,0,2021-02-23,16
4,0,2021-02-24,19
4,0,2021-02-25,8
4,0,2021-02-26,13
4,0,2021-02-27,11
4,0,2021-02-28,5
4,0,2021-03-01,16
4,0,2021-03-02,18
4,0,2021-03-03,18
4,0,2021-03-04,15
4,0,2021-03-05,11
4,0,2021-03-06,11
4,0,2021-03-07,19
4,0,2021-03-08,5
4,0,2021-03-09,3
4,0,2021-03-10,5
4,0,2021-03-11,10
4,0,2021-03-12,0
4,0,2021-03-13,14
4,0,2021-03-14,10
4,0,2021-03-15,18
4,0,2021-03-16,17
4,0,2021-03-17,16
4,0,2021-03-18,18
4,0,2021-03-19,13
4,0,2021-03-20,17
4,0,2021-03-21,18
4,0,2021-03-22,14
4,0,2021-03-23,14
4,0,2021-03-24,3
4,0,2021-03-25,6
4,0,2021-03-26,12
4,0,2021-03-27,2
4,0,2021-03-28,15
4,0,2021-03-29,8
4,0,2021-03-30,7
4,0,2021-03-31,19
4,0,2021-04-01,12
4,0,2021-04-02,16
4,0,2021-04-03,16
4,0,2021-04-04,16
4,0,2021-04-05,0
4,0,2021-04-06,7
4,0,2021-04-07,18
4,0,2021-04-08,5
4,0,2021-04-09,2
4,0,2021-04-10,4
4,0,2021-04-11,12
4,0,2021-04-12,14
4,0,2021-04-13,13
4,0,2021-04-14,15
4,0,2021-04-15,17
4,0,2021-04-16,10
4,0,2021-04-17,2
4,0,2021-04-18,9
4,0,2021-04-19,9
4,0,2021-04-20,15
4,0,2021-04-21,11
4,0,2021-04-22,1
4,0,2021-04-23,8
4,0,2021-04-24,2
4,0,2021-04-25,14
4,0,2021-04-26,2
4,0,2021-04-27,18
4,0,2021-04-28,17
4,0,2021-04-29,7
4,0,2021-04-30,16
4,0,2021-05-01,7
4,0,2021-05-02,6
4,0,2021-05-03,6
4,0,2021-05-04,2
4,0,2021-05-05,0
4,0,2021-05-06,3
4,0,2021-05-07,4
4,0,2021-05-08,0
4,0,2021-05-09,14
4,0,2021-05-10,4
4,0,2021-05-11,12
4,0,2021-05-12,7
4,0,2021-05-13,7
4,0,2021-05-14,4
4,0,2021-05-15,8
4,0,2021-05-16,0
4,0,2021-05-17,3
4,0,2021-05-18,2
4,0,2021-05-19,1
4,0,2021-05-20,7
4,0,2021-05-21,8
4,0,2021-05-22,1
4,0,2021-05-23,13
4,0,2021-05-24,13
4,0,2021-05-25,3
4,0,2021-05-26,5
4,0,2021-05-27,10
4,0,2021-05-28,2
4,0,2021-05-29,7
4,0,2021-05-30,2
4,1,2021-01-01,13
4,1,2021-01-02,12
4,1,2021-01-03,12
4,1,2021-01-04,1
4,1,2021-01-05,12
4,1,2021-01-06,18
4,1,2021-01-07,5
4,1,2021-01-08,15
4,1,2021-01-09,1
4,1,2021-01-10,7
4,1,2021-01-11,16
4,1,2021-01-12,1
4,1,2021-01-13,9
4,1,2021-01-14,15
4,1,2021-01-15,5
4,1,2021-01-16,1
4,1,2021-01-17,1
4,1,2021-01-18,12
4,1,2021-01-19,14
4,1,2021-01-20,1
4,1,2021-01-21,6
4,1,2021-01-22,2
4,1,2021-01-23,7
4,1,2021-01-24,13
4,1,2021-01-25,6
4,1,2021-01-26,6
4,1,2021-01-27,0
4,1,2021-01-28,16
4,1,2021-01-29,8
4,1,2021-01-30,12
4,1,2021-01-31,18
4,1,2021-02-01,18
4,1,2021-02-02,16
4,1,2021-02-03,9
4,1,2021-02-04,9
4,1,2021-02-05,3
4,1,2021-02-06,7
4,1,2021-02-07,19
4,1,2021-02-08,19
4,1,2021-02-09,17
4,1,2021-02-10,13
4,1,2021-02-11,17
4,1,2021-02-12,13
4,1,2021-02-13,19
4,1,2021-02-14,14
4,1,2021-02-15,3
4,1,2021-02-16,12
4,1,2021-02-17,7
4,1,2021-02-18,17
4,1,2021-02-19,11
4,1,2021-02-20,13
4,1,2021-02-21,1
4,1,2021-02-22,17
4,1,2021-02-23,1
4,1,2021-02-24,10
4,1,2021-02-25,8
4,1,2021-02-26,11
4,1,2021-02-27,16
4,1,2021-02-28,14
4,1,2021-03-01,16
4,1,2021-03-02,17
4,1,2021-03-03,5
4,1,2021-03-04,16
4,1,2021-03-05,17
4,1,2021-03-06,7
4,1,2021-03-07,8
4,1,2021-03-08,5
4,1,2021-03-09,4
4,1,2021-03-10,11
4,1,2021-03-11,10
4,1,2021-03-12,0
4,1,2021-03-13,10
4,1,2021-03-14,18
4,1,2021-03-15,8
4,1,2021-03-16,1
4,1,2021-03-17,11
4,1,2021-03-18,3
4,1,2021-03-19,3
4,1,2021-03-20,17
4,1,2021-03-21,14
4,1,2021-03-22,18
4,1,2021-03-23,12
4,1,2021-03-24,18
4,1,2021-03-25,16
4,1,2021-03-26,5
4,1,2021-03-27,15
4,1,2021-03-28,11
4,1,2021-03-29,18
4,1,2021-03-30,4
4,1,2021-03-31,16
4,1,2021-04-01,0
4,1,2021-04-02,9
4,1,2021-04-03,14
4,1,2021-04-04,10
4,1,2021-04-05,12
4,1,2021-04-06,4
4,1,2021-04-07,0
4,1,2021-04-08,11
4,1,2021-04-09,10
4,1,2021-04-10,16
4,1,2021-04-11,3
4,1,2021-04-12,14
4,1,2021-04-13,8
4,1,2021-04-14,19
4,1,2021-04-15,18
4,1,2021-04-16,18
4,1,2021-04-17,11
4,1,2021-04-18,4
4,1,2021-04-19,9
4,1,2021-04-20,16
4,1,2021-04-21,4
4,1,2021-04-22,15
4,1,2021-04-23,6
4,1,2021-04-24,8
4,1,2021-04-25,2
4,1,2021-04-26,14
4,1,2021-04-27,15
4,1,2021-04-28,17
4,1,2021-04-29,13
4,1,2021-04-30,2
4,1,2021-05-01,11
4,1,2021-05-02,8
4,1,2021-05-03,6
4,1,2021-05-04,8
4,1,2021-05-05,12
4,1,2021-05-06,17
4,1,2021-05-07,4
4,1,2021-05-08,12
4,1,2021-05-09,3
4,1,2021-05-10,1
4,1,2021-05-11,15
4,1,2021-05-12,8
4,1,2021-05-13,8
4,1,2021-05-14,5
4,1,2021-05-15,10
4,1,2021-05-16,0
4,1,2021-05-17,3
4,1,2021-05-18,12
4,1,2021-05-19,12
4,1,2021-05-20,12
4,1,2021-05-21,1
4,1,2021-05-22,8
4,1,2021-05-23,7
4,1,2021-05-24,6
4,1,2021-05-25,3
4,1,2021-05-26,17
4,1,2021-05-27,2
4,1,2021-05-28,5
4,1,2021-05-29,11
4,1,2021-05-30,11
4,2,2021-01-01,7
4,2,2021-01-02,0
4,2,2021-01-03,3
4,2,2021-01-04,10
4,2,2021-01-05,2
4,2,2021-01-06,12
4,2,2021-01-07,16
4,2,2021-01-08,9
4,2,2021-01-09,11
4,2,2021-01-10,14
4,2,2021-01-11,9
4,2,2021-01-12,13
4,2,2021-01-13,12
4,2,2021-01-14,4
4,2,2021-01-15,5
4,2,2021-01-16,1
4,2,2021-01-17,16
4,2,2021-01-18,3
4,2,2021-01-19,13
4,2,2021-01-20,9
4,2,2021-01-21,2
4,2,2021-01-22,2
4,2,2021-01-23,14
4,2,2021-01-24,5
4,2,2021-01-25,16
4,2,2021-01-26,11
4,2,2021-01-27,19
4,2,2021-01-28,10
4,2,2021-01-29,3
4,2,2021-01-30,5
4,2,2021-01-31,0
4,2,2021-02-01,19
4,2,2021-02-02,15
4,2,2021-02-03,14
4,2,2021-02-04,16
4,2,2021-02-05,7
4,2,2021-02-06,11
4,2,2021-02-07,9
4,2,2021-02-08,14
4,2,2021-02-09,8
4,2,2021-02-10,1
4,2,2021-02-11,4
4,2,2021-02-12,5
4,2,2021-02-13,6
4,2,2021-02-14,0
4,2,2021-02-15,6
4,2,2021-02-16,19
4,2,2021-02-17,11
4,2,2021-02-18,15
4,2,2021-02-19,15
4,2,2021-02-20,10
4,2,2021-02-21,3
4,2,2021-02-22,12
4,2,2021-02-23,6
4,2,2021-02-24,3
4,2,2021-02-25,14
4,2,2021-02-26,18
4,2,2021-02-27,8
4,2,2021-02-28,10
4,2,2021-03-01,7
4,2,2021-03-02,0
4,2,2021-03-03,7
4,2,2021-03-04,12
4,2,2021-03-05,3
4,2,2021-03-06,7
4,2,2021-03-07,2
4,2,2021-03-08,8
4,2,2021-03-09,1
4,2,2021-03-10,1
4,2,2021-03-11,12
4,2,2021-03-12,14
4,2,2021-03-13,11
4,2,2021-03-14,3
4,2,2021-03-15,7
4,2,2021-03-16,8
4,2,2021-03-17,4
4,2,2021-03-18,19
4,2,2021-03-19,17
4,2,2021-03-20,10
4,2,2021-03-21,14
4,2,2021-03-22,8
4,2,2021-03-23,16
4,2,2021-03-24,11
4,2,2021-03-25,6
4,2,2021-03-26,9
4,2,2021-03-27,9
4,2,2021-03-28,12
4,2,2021-03-29,18
4,2,2021-03-30,10
4,2,2021-03-31,12
4,2,2021-04-01,7
4,2,2021-04-02,7
4,2,2021-04-03,3
4,2,2021-04-04,14
4,2,2021-04-05,10
4,2,2021-04-06,10
4,2,2021-04-07,0
4,2,2021-04-08,16
4,2,2021-04-09,14
4,2,2021-04-10,19
4,2,2021-04-11,5
4,2,2021-04-12,14
4,2,2021-04-13,8
4,2,2021-04-14,13
4,2,2021-04-15,17
4,2,2021-04-16,16
4,2,2021-04-17,17
4,2,2021-04-18,4
4,2,2021-04-19,19
4,2,2021-04-20,19
4,2,2021-04-21,8
4,2,2021-04-22,10
4,2,2021-04-23,0
4,2,2021-04-24,17
4,2,2021-04-25,5
4,2,2021-04-26,1
4,2,2021-04-27,14
4,2,2021-04-28,13
4,2,2021-04-29,4
4,2,2021-04-30,5
4,2,2021-05-01,5
4,2,2021-05-02,17
4,2,2021-05-03,13
4,2,2021-05-04,9
4,2,2021-05-05,13
4,2,2021-05-06,12
4,2,2021-05-07,2
4,2,2021-05-08,5
4,2,2021-05-09,7
4,2,2021-05-10,11
4,2,2021-05-11,12
4,2,2021-05-12,10
4,2,2021-05-13,11
4,2,2021-05-14,0
4,2,2021-05-15,16
4,2,2021-05-16,15
4,2,2021-05-17,10
4,2,2021-05-18,12
4,2,2021-05-19,17
4,2,2021-05-20,10
4,2,2021-05-21,11
4,2,2021-05-22,5
4,2,2021-05-23,8
4,2,2021-05-24,15
4,2,2021-05-25,3
4,2,2021-05-26,2
4,2,2021-05-27,15
4,2,2021-05-28,11
4,2,2021-05-29,10
4,2,2021-05-30,4
4,3,2021-01-01,17
4,3,2021-01-02,18
4,3,2021-01-03,5
4,3,2021-01-04,17
4,3,2021-01-05,5
4,3,2021-01-06,3
4,3,2021-01-07,11
4,3,2021-01-08,18
4,3,2021-01-09,1
4,3,2021-01-10,16
4,3,2021-01-11,10
4,3,2021-01-12,10
4,3,2021-01-13,15
4,3,2021-01-14,1
4,3,2021-01-15,1
4,3,2021-01-16,7
4,3,2021-01-17,12
4,3,2021-01-18,9
4,3,2021-01-19,7
4,3,2021-01-20,3
4,3,2021-01-21,14
4,3,2021-01-22,0
4,3,2021-01-23,10
4,3,2021-01-24,6
4,3,2021-01-25,16
4,3,2021-01-26,19
4,3,2021-01-27,17
4,3,2021-01-28,11
4,3,2021-01-29,8
4,3,2021-01-30,4
4,3,2021-01-31,9
4,3,2021-02-01,3
4,3,2021-02-02,4
4,3,2021-02-03,9
4,3,2021-02-04,10
4,3,2021-02-05,9
4,3,2021-02-06,7
4,3,2021-02-07,1
4,3,2021-02-08,7
4,3,2021-02-09,15
4,3,2021-02-10,4
4,3,2021-02-11,2
4,3,2021-02-12,11
4,3,2021-02-13,12
4,3,2021-02-14,12
4,3,2021-02-15,9
4,3,2021-02-16,3
4,3,2021-02-17,8
4,3,2021-02-18,1
4,3,2021-02-19,18
4,3,2021-02-20,0
4,3,2021-02-21,6
4,3,2021-02-22,16
4,3,2021-02-23,2
4,3,2021-02-24,19
4,3,2021-02-25,19
4,3,2021-02-26,2
4,3,2021-02-27,2
4,3,2021-02-28,16
4,3,2021-03-01,6
4,3,2021-03-02,13
4,3,2021-03-03,16
4,3,2021-03-04,17
4,3,2021-03-05,12
4,3,2021-03-06,19
4,3,2021-03-07,19
4,3,2021-03-08,17
4,3,2021-03-09,3
4,3,2021-03-10,0
4,3,2021-03-11,17
4,3,2021-03-12,0
4,3,2021-03-13,12
4,3,2021-03-14,19
4,3,2021-03-15,19
4,3,2021-03-16,9
4,3,2021-03-17,10
4,3,2021-03-18,8
4,3,2021-03-19,8
4,3,2021-03-20,4
4,3,2021-03-21,0
4,3,2021-03-22,16
4,3,2021-03-23,1
4,3,2021-03-24,12
4,3,2021-03-25,8
4,3,2021-03-26,3
4,3,2021-03-27,4
4,3,2021-03-28,10
4,3,2021-03-29,18
4,3,2021-03-30,2
4,3,2021-03-31,11
4,3,2021-04-01,18
4,3,2021-04-02,18
4,3,2021-04-03,12
4,3,2021-04-04,6
4,3,2021-04-05,14
4,3,2021-04-06,6
4,3,2021-04-07,7
4,3,2021-04-08,4
4,3,2021-04-09,13
4,3,2021-04-10,3
4,3,2021-04-11,9
4,3,2021-04-12,19
4,3,2021-04-13,14
4,3,2021-04-14,17
4,3,2021-04-15,19
4,3,2021-04-16,12
4,3,2021-04-17,7
4,3,2021-04-18,8
4,3,2021-04-19,15
4,3,2021-04-20,18
4,3,2021-04-21,15
4,3,2021-04-22,6
4,3,2021-04-23,13
4,3,2021-04-24,13
4,3,2021-04-25,3
4,3,2021-04-26,14
4,3,2021-04-27,2
4,3,2021-04-28,4
4,3,2021-04-29,0
4,3,2021-04-30,2
4,3,2021-05-01,14
4,3,2021-05-02,7
4,3,2021-05-03,3
4,3,2021-05-04,1
4,3,2021-05-05,9
4,3,2021-05-06,3
4,3,2021-05-07,2
4,3,2021-05-08,1
4,3,2021-05-09,16
4,3,2021-05-10,19
4,3,2021-05-11,12
4,3,2021-05-12,4
4,3,2021-05-13,8
4,3,2021-05-14,5
4,3,2021-05-15,4
4,3,2021-05-16,9
4,3,2021-05-17,7
4,3,2021-05-18,6
4,3,2021-05-19,6
4,3,2021-05-20,5
4,3,2021-05-21,19
4,3,2021-05-22,2
4,3,2021-05-23,18
4,3,2021-05-24,14
4,3,2021-05-25,3
4,3,2021-05-26,11
4,3,2021-05-27,5
4,3,2021-05-28,18
4,3,2021-05-29,3
4,3,2021-05-30,14
4,4,2021-01-01,8
4,4,2021-01-02,4
4,4,2021-01-03,12
4,4,2021-01-04,17
4,4,2021-01-05,4
4,4,2021-01-06,15
4,4,2021-01-07,18
4,4,2021-01-08,13
4,4,2021-01-09,15
4,4,2021-01-10,14
4,4,2021-01-11,3
4,4,2021-01-12,6
4,4,2021-01-13,15
4,4,2021-01-14,7
4,4,2021-01-15,16
4,4,2021-01-16,15
4,4,2021-01-17,9
4,4,2021-01-18,9
4,4,2021-01-19,1
4,4,2021-01-20,8
4,4,2021-01-21,16
4,4,2021-01-22,10
4,4,2021-01-23,9
4,4,2021-01-24,16
4,4,2021-01-25,3
4,4,2021-01-26,15
4,4,2021-01-27,19
4,4,2021-01-28,14
4,4,2021-01-29,4
4,4,2021-01-30,5
4,4,2021-01-31,16
4,4,2021-02-01,0
4,4,2021-02-02,18
4,4,2021-02-03,3
4,4,2021-02-04,16
4,4,2021-02-05,8
4,4,2021-02-06,1
4,4,2021-02-07,7
4,4,2021-02-08,14
4,4,2021-02-09,6
4,4,2021-02-10,5
4,4,2021-02-11,0
4,4,2021-02-12,14
4,4,2021-02-13,6
4,4,2021-02-14,16
4,4,2021-02-15,1
4,4,2021-02-16,8
4,4,2021-02-17,8
4,4,2021-02-18,12
4,4,2021-02-19,5
4,4,2021-02-20,5
4,4,2021-02-21,19
4,4,2021-02-22,19
4,4,2021-02-23,2
4,4,2021-02-24,16
4,4,2021-02-25,16
4,4,2021-02-26,11
4,4,2021-02-27,15
4,4,2021-02-28,14
4,4,2021-03-01,12
4,4,2021-03-02,0
4,4,2021-03-03,16
4,4,2021-03-04,2
4,4,2021-03-05,14
4,4,2021-03-06,3
4,4,2021-03-07,3
4,4,2021-03-08,17
4,4,2021-03-09,16
4,4,2021-03-10,18
4,4,2021-03-11,10
4,4,2021-03-12,19
4,4,2021-03-13,2
4,4,2021-03-14,7
4,4,2021-03-15,13
4,4,2021-03-16,0
4,4,2021-03-17,13
4,4,2021-03-18,1
4,4,2021-03-19,3
4,4,2021-03-20,18
4,4,2021-03-21,5
4,4,2021-03-22,0
4,4,2021-03-23,16
4,4,2021-03-24,7
4,4,2021-03-25,18
4,4,2021-03-26,0
4,4,2021-03-27,4
4,4,2021-03-28,15
4,4,2021-03-29,5
4,4,2021-03-30,7
4,4,2021-03-31,12
4,4,2021-04-01,15
4,4,2021-04-02,2
4,4,2021-04-03,18
4,4,2021-04-04,11
4,4,2021-04-05,15
4,4,2021-04-06,10
4,4,2021-04-07,9
4,4,2021-04-08,19
4,4,2021-04-09,3
4,4,2021-04-10,11
4,4,2021-04-11,1
4,4,2021-04-12,18
4,4,2021-04-13,4
4,4,2021-04-14,7
4,4,2021-04-15,6
4,4,2021-04-16,13
4,4,2021-04-17,2
4,4,2021-04-18,17
4,4,2021-04-19,15
4,4,2021-04-20,18
4,4,2021-04-21,18
4,4,2021-04-22,17
4,4,2021-04-23,19
4,4,2021-04-24,15
4,4,2021-04-25,7
4,4,2021-04-26,0
4,4,2021-04-27,16
4,4,2021-04-28,11
4,4,2021-04-29,10
4,4,2021-04-30,4
4,4,2021-05-01,11
4,4,2021-05-02,16
4,4,2021-05-03,5
4,4,2021-05-04,0
4,4,2021-05-05,4
4,4,2021-05-06,13
4,4,2021-05-07,4
4,4,2021-05-08,0
4,4,2021-05-09,17
4,4,2021-05-10,15
4,4,2021-05-11,8
4,4,2021-05-12,18
4,4,2021-05-13,4
4,4,2021-05-14,1
4,4,2021-05-15,14
4,4,2021-05-16,6
4,4,2021-05-17,3
4,4,2021-05-18,0
4,4,2021-05-19,12
4,4,2021-05-20,19
4,4,2021-05-21,6
4,4,2021-05-22,14
4,4,2021-05-23,13
4,4,2021-05-24,18
4,4,2021-05-25,19
4,4,2021-05-26,17
4,4,2021-05-27,9
4,4,2021-05-28,8
4,4,2021-05-29,7
4,4,2021-05-30,9
